Date,Revenue,Units_Sold,Avg_Price,AQI,Revenue_Stationary
2019-05-01,170457.0815086053,5.834642361020051,25848.928442363365,282.055953947368,6451.107763211592
2019-05-02,174062.92388530003,5.865902880177688,23500.461598367438,243.300032894737,3605.8423766947235
2019-05-03,175857.97795858805,4.484226742175641,25413.604017954916,128.148179824561,1795.0540732880181
2019-05-04,174767.58523017573,4.764422571254826,26203.225167370943,126.172653508772,-1090.3927284123201
2019-05-05,172963.44811966567,4.413930588502722,23608.417678964972,144.455997807018,-1804.1371105100552
2019-05-06,171630.9904155245,4.617856056987803,26333.36786739577,256.030975877193,-1332.457704141183
2019-05-07,170084.52689029856,6.96827689976418,25497.767856096027,335.302543859649,-1546.4635252259322
2019-05-08,167495.30951978438,8.693880595764263,26798.205981852065,377.234254385965,-2589.217370514176
2019-05-09,164196.77670503894,8.732848989159734,23588.486506523026,368.582050438597,-3298.532814745442
2019-05-10,162209.26031406425,8.908055248190662,24257.091055740108,275.551326754386,-1987.5163909746916
2019-05-11,161238.22625958498,9.687552027918416,25613.36318125186,257.925372807018,-971.0340544792707
2019-05-12,158907.1405967713,8.567533017179933,24383.8379135711,297.129890350877,-2331.0856628136826
2019-05-13,157374.39790247998,7.222959257402088,26069.375553843816,296.689813596491,-1532.7426942913153
2019-05-14,154146.06748406286,5.078630493211528,26445.435211500775,115.470592105263,-3228.330418417114
2019-05-15,149498.13801132323,4.106260128469903,23402.09982601118,166.527478070175,-4647.929472739634
2019-05-16,143267.6401518744,4.214437755380396,25268.748950128604,187.283377192982,-6230.497859448835
2019-05-17,136292.90872833444,5.393132776363986,25242.1570536348,248.044561403509,-6974.7314235399535
2019-05-18,129635.788786967,4.623576563103769,24547.71192456415,94.4452192982456,-6657.119941367448
2019-05-19,122722.20839938303,4.208971148222752,27280.553460838688,142.450274122807,-6913.580387583963
2019-05-20,117126.91561143537,3.7245439616168263,26693.547065926676,187.614682017544,-5595.292787947663
2019-05-21,110471.785478966,3.6948293390372946,26102.76899825268,168.970274122807,-6655.130132469363
2019-05-22,103794.23553792111,3.9579047538196632,26180.864154825504,179.960789473684,-6677.549941044897
2019-05-23,99885.15326183263,4.140286612652248,25035.0511365523,196.664561403509,-3909.0822760884766
2019-05-24,98874.79725271554,3.577336332111619,27225.633994442396,106.033881578947,-1010.3560091170948
2019-05-25,97351.80623654384,3.4271889529238853,26141.666483658937,103.059046052632,-1522.991016171698
2019-05-26,98388.05350398317,3.2760666608384654,26306.796387225197,121.767543859649,1036.2472674393357
2019-05-27,100860.41622690356,3.0683646403723204,26851.71869732787,151.108541666667,2472.362722920385
2019-05-28,103047.80759960244,3.3687899351411463,24185.570550900073,155.564111842105,2187.391372698883
2019-05-29,106362.18699614052,3.6029850727905894,26604.72736878061,174.881820175439,3314.3793965380755
2019-05-30,108553.75774213605,4.061390346672635,23982.286175805533,205.948103070175,2191.57074599553
2019-05-31,107000.46616804067,5.726216974055207,24588.175246614075,289.112510964912,-1553.2915740953758
2019-06-01,107802.6715528138,6.572935029531631,24549.31922671384,248.973333333333,802.2053847731295
2019-06-02,110484.34711598308,5.604348532796756,27384.57736720563,187.832061403509,2681.6755631692795
2019-06-03,112696.58098835484,5.107631384539537,26651.60376529035,256.927094298246,2212.233872371755
2019-06-04,114361.52198488574,4.2938647963702365,26126.701157585558,150.231809210526,1664.9409965309023
2019-06-05,114921.89009030409,3.7317820409300007,26244.615721695674,183.417916666667,560.3681054183544
2019-06-06,114227.12401392714,3.8365767866800145,25496.24498293297,191.81552631579,-694.7660763769527
2019-06-07,112751.86456244244,3.3022715030170735,27356.870011062958,133.973059210526,-1475.2594514847005
2019-06-08,111552.9274668136,3.9419888998009345,25198.36183683578,162.000197368421,-1198.937095628833
2019-06-09,110648.47294606069,4.267302615319708,24733.699670012073,216.577609649123,-904.4545207529154
2019-06-10,109228.1043130877,3.4918925282511406,23686.712243192444,188.867664473684,-1420.3686329729971
2019-06-11,106518.24325656735,4.39846797792986,26371.315565454635,293.425361842105,-2709.8610565203417
2019-06-12,101761.97797642188,4.600805239351809,26281.140797615968,198.426557017544,-4756.265280145468
2019-06-13,95317.87272744498,4.302183017483774,24692.469572030495,164.636743421053,-6444.105248976906
2019-06-14,89378.61829723998,3.8491133081402884,23062.563562141895,174.879791666667,-5939.254430204994
2019-06-15,83099.59339388252,4.9207124466217795,26586.0446038705,242.004265350877,-6279.0249033574655
2019-06-16,80980.50816848307,4.024271410863299,22877.56999528392,138.100285087719,-2119.0852253994526
2019-06-17,80974.30420845165,3.092979098711025,26195.092587491294,121.862686403509,-6.2039600314165
2019-06-18,82812.11694144722,2.2982260328901463,27591.377381227026,75.7067324561403,1837.812732995575
2019-06-19,84899.52637259956,2.6737627344655173,24936.87191607815,190.634144736842,2087.4094311523368
2019-06-20,86670.90196299955,2.644581022719313,23950.305738757404,112.940855263158,1771.3755903999845
2019-06-21,87324.21639172127,2.8516767025290815,26150.742626769512,156.102686403509,653.3144287217292
2019-06-22,87424.50428512084,3.4495285441896657,26660.79336068909,152.790723684211,100.28789339956711
2019-06-23,86263.43248217378,3.278336024247135,25444.004930959996,108.969057017544,-1161.071802947059
2019-06-24,85187.85118720599,2.283533278898222,27577.822873429086,73.9494736842105,-1075.581294967793
2019-06-25,83104.31577887447,2.201399643019844,23073.816576327048,105.81538377193,-2083.535408331518
2019-06-26,79187.57760007601,2.252013689920726,25245.721770321878,134.593793859649,-3916.738178798463
2019-06-27,75925.07192793688,3.1624299294622964,26104.76617789707,207.674791666667,-3262.50567213913
2019-06-28,73138.79633147683,4.191444856854037,26687.095128408568,212.935263157895,-2786.275596460051
2019-06-29,71822.42634296633,4.971967693975391,23929.50097750446,241.383837719298,-1316.3699885105016
2019-06-30,73860.38294430001,5.166278715718092,26435.168024657556,235.277412280702,2037.956601333688
2019-07-01,80339.37199340381,4.270194613300462,25464.109048408212,167.185997807018,6478.989049103795
2019-07-02,85621.71468430197,4.270624452741107,24807.69273898871,201.425054824561,5282.342690898164
2019-07-03,90735.66632571413,3.3608906573868396,23367.573352541214,97.0845285087719,5113.951641412161
2019-07-04,93234.53115046323,2.411048508384626,27069.019561728117,77.0431140350877,2498.864824749093
2019-07-05,94767.07666725681,1.9880250549375444,23497.2830987923,83.9616337719298,1532.545516793587
2019-07-06,95730.804179323,1.915555161339149,24267.158712342767,75.3298355263158,963.7275120661798
2019-07-07,96753.03777328542,1.9758777774799952,24167.94507179919,76.2934539473684,1022.2335939624318
2019-07-08,97686.76355527162,2.1393018907464745,27007.95435058694,125.910877192982,933.7257819861989
2019-07-09,97533.6263786802,2.284725258193597,26055.905604987878,111.115986842105,-153.13717659142276
2019-07-10,95990.2682812911,3.3739697839101894,26426.06508620144,241.057763157895,-1543.3580973891076
2019-07-11,93434.79439417715,4.658655246432287,24221.636677008508,290.924660087719,-2555.4738871139416
2019-07-12,90586.74449246656,5.962274975523807,25670.383388896265,316.236578947368,-2848.0499017105903
2019-07-13,88200.89660681896,7.271370374861844,25519.347067122548,246.977379385965,-2385.8478856475995
2019-07-14,87006.3482259138,6.753770240255876,26573.71394623263,238.171754385965,-1194.5483809051657
2019-07-15,85855.66471438075,4.1914919820984275,27177.249764591477,115.059013157895,-1150.6835115330468
2019-07-16,85464.86115341715,3.153544788546661,22769.20841400915,69.488399122807,-390.803560963599
2019-07-17,83602.97490741464,2.1748560572768283,26109.522051274515,60.9580043859649,-1861.886246002512
2019-07-18,81969.22280056778,1.5389667062717578,22970.184644149624,68.288475877193,-1633.7521068468632
2019-07-19,78521.91823735778,2.0876432695752167,25466.425910225404,137.86,-3447.3045632099966
2019-07-20,73946.84982935467,2.4775807803195082,24214.472732963513,101.643037280702,-4575.068408003106
2019-07-21,68578.91988215542,2.145142693698314,24257.891956399395,85.4151754385965,-5367.929947199256
2019-07-22,62910.10220920229,1.8333722296064434,24491.352552601038,98.9316447368421,-5668.817672953126
2019-07-23,56570.32183259522,2.0202649070502123,25815.363623396643,136.879912280702,-6339.780376607072
2019-07-24,50440.69893024129,2.3839378107216187,24438.59799909731,135.527478070175,-6129.622902353927
2019-07-25,44120.40862741264,2.083258947328195,26409.073704284583,57.786326754386,-6320.290302828653
2019-07-26,38965.721333420246,1.8232354550941305,24753.216900297975,52.7290021929825,-5154.687293992392
2019-07-27,35436.118494100316,1.5022251707892822,23056.916663230146,41.0095175438597,-3529.6028393199304
2019-07-28,34730.423592173785,1.1906598388086367,26668.07686855088,42.2104495614035,-705.6949019265303
2019-07-29,36999.444586618745,1.078425538615851,24154.967872550445,58.4974122807018,2269.02099444496
2019-07-30,40586.57935077056,1.1553265477563335,24897.36374506337,75.3721820175439,3587.134764151815
2019-07-31,42103.60728112945,1.3178039780945041,26173.13731643436,70.1891885964912,1517.0279303588904
2019-08-01,42583.236461543805,1.7711601275881215,24391.8555522229,74.9434539473684,479.6291804143548
2019-08-02,42237.35290921719,1.7148292776326772,22999.771822780887,75.6202850877193,-345.88355232661706
2019-08-03,40839.050453391494,2.0539542712827177,24601.951060318926,70.9602412280702,-1398.3024558256948
2019-08-04,40066.0361996018,2.1436637279348996,27482.233978667027,76.4398464912281,-773.0142537896972
2019-08-05,39672.2555412372,1.9314535301382583,25954.63002094987,88.8142763157895,-393.7806583645943
2019-08-06,38463.11992212047,1.6917636034643326,26105.20168939135,50.1214912280702,-1209.1356191167288
2019-08-07,36673.409517840126,1.8130014478656877,25907.760311562804,64.9473245614035,-1789.7104042803476
2019-08-08,35296.17220425263,1.7702500817535547,23720.898535999204,71.8743092105263,-1377.237313587495
2019-08-09,34307.43732141191,1.5168092923012169,24828.557839226247,53.0849122807018,-988.7348828407194
2019-08-10,35111.949439690645,1.447420035097564,26508.038854417082,41.9299671052632,804.5121182787334
2019-08-11,36606.480191764604,1.3989099683599926,23229.243166979053,59.1143969298246,1494.5307520739589
2019-08-12,37562.44762960466,1.2042248948988166,24120.564314841726,45.6091885964912,955.9674378400596
2019-08-13,38392.80151019603,1.1763356114680334,24113.21430457542,50.3878728070175,830.3538805913704
2019-08-14,38568.11746092382,1.234027282902941,24899.66914642801,54.8751315789474,175.31595072778873
2019-08-15,38945.424316312594,1.2895756773797626,27668.50493440718,47.8166228070175,377.3068553887715
2019-08-16,39221.52900822128,1.1566471873179067,23060.131556173917,32.1744846491228,276.1046919086875
2019-08-17,40027.71642817235,1.2444332290065234,25338.527579354653,15.8740460526316,806.1874199510712
2019-08-18,40548.27923866406,1.2612566745057916,23625.663573277267,29.3190131578947,520.562810491705
2019-08-19,41365.10467627223,1.1847413325519596,27621.370936999203,76.8565021929825,816.825437608175
2019-08-20,43221.01754285901,1.4976714066151775,23292.88537506107,83.41,1855.9128665867756
2019-08-21,45468.36113007896,2.0079341789509737,24783.357012952485,115.280493421053,2247.343587219955
2019-08-22,47699.39767347105,2.3783099926687075,26387.24423554959,115.467214912281,2231.036543392089
2019-08-23,50189.44728311482,2.7924363739519134,26227.792110443435,126.328596491228,2490.049609643771
2019-08-24,52930.75503587662,3.5766362852886444,24876.32118266272,125.765822368421,2741.3077527617934
2019-08-25,55149.997918277215,2.662382033481007,24472.42419996421,57.1751096491228,2219.2428824005983
2019-08-26,56811.65269732682,1.9590052499776902,24730.795613115097,62.6517763157895,1661.6547790496043
2019-08-27,57556.760469299785,2.1028674495582047,24057.898263432744,93.6586513157895,745.1077719729656
2019-08-28,58772.731822353046,2.0878792182351553,23760.642208157362,85.3438815789474,1215.9713530532608
2019-08-29,60947.32612225511,2.2140260418878497,25163.394821223545,77.6577631578948,2174.5942999020626
2019-08-30,62604.88607258378,2.1592178173171814,24080.572889099654,94.7550438596491,1657.5599503286721
2019-08-31,64941.38342457063,2.429571447688513,24230.21588286287,106.388289473684,2336.497351986851
2019-09-01,65921.45801591848,2.2540707183906914,26041.90068252259,63.383475877193,980.0745913478531
2019-09-02,66191.64268407795,2.3190804897953226,27616.86263978743,90.1695833333333,270.1846681594616
2019-09-03,66600.5842976309,2.9414997015612374,25748.316939347278,126.147807017544,408.9416135529609
2019-09-04,67547.20473998855,3.17252813821194,23221.944731201183,124.671184210526,946.6204423576419
2019-09-05,67847.66678893211,2.843621688087532,23108.452268335473,78.5259539473684,300.46204894356197
2019-09-06,67775.64332304709,2.3535298261375037,27532.226284304477,76.5945614035088,-72.02346588502405
2019-09-07,68118.99820055626,2.730864685946605,24228.94714353987,74.2873574561404,343.35487750917673
2019-09-08,69505.18511861697,2.504470316133833,23192.831910968005,71.869375,1386.1869180607027
2019-09-09,71811.28502910673,2.5012316674249035,25728.79507538279,112.698673245614,2306.0999104897637
2019-09-10,72877.32156218235,3.038325757365353,25847.270946007604,131.434067982456,1066.0365330756176
2019-09-11,72711.96349486623,3.7430579582627015,25929.45514548928,158.17600877193,-165.35806731611956
2019-09-12,72734.39796475097,3.661069463063393,24138.6938620007,114.887401315789,22.434469884741702
2019-09-13,72057.50035000888,2.8739240018953316,22806.009618461183,75.1909100877193,-676.8976147420908
2019-09-14,71470.22205990611,2.6433252531681632,27604.466400132693,59.9608333333333,-587.2782901027676
2019-09-15,69947.06621795129,2.3977054579145363,23997.736984685558,62.6898026315789,-1523.1558419548237
2019-09-16,67730.34190640286,2.5997912741685916,26101.139803884467,112.966403508772,-2216.7243115484307
2019-09-17,65280.66790019878,3.0887842245066506,26248.425017697056,115.601348684211,-2449.674006204077
2019-09-18,62468.29917804862,2.719316925305431,25812.957467021406,83.4545614035088,-2812.3687221501605
2019-09-19,60420.78272091133,2.065713727770756,24312.566527465933,54.6206140350877,-2047.516457137288
2019-09-20,57738.999337558926,2.1198168750864026,24101.74826449407,95.3605811403509,-2681.7833833524055
2019-09-21,55752.48727523779,2.4706452428629073,25751.883880622005,81.2911074561404,-1986.5120623211333
2019-09-22,54419.832182695245,2.378802841007278,27108.339010456435,57.3143201754386,-1332.6550925425472
2019-09-23,53003.94691788875,1.8840210323858169,27516.15267061292,73.6053618421053,-1415.885264806493
2019-09-24,51807.10124412406,2.1122261334355676,23268.78374544754,85.2832894736842,-1196.845673764692
2019-09-25,49862.394005231115,2.1421212640221494,23516.32168039471,77.4410635964912,-1944.7072388929446
2019-09-26,49498.59511583503,1.9251058361306954,27507.404262797736,60.4637938596491,-363.79888939608645
2019-09-27,48890.29376659859,1.5689892769699734,26455.980240577457,49.4317763157895,-608.3013492364407
2019-09-28,46602.37098858481,1.6188529094702644,27196.359595868733,60.4204276315789,-2287.9227780137808
2019-09-29,47700.704250175535,1.5926781713476132,23759.374977905005,45.8256030701754,1098.3332615907275
2019-09-30,50475.29689064739,1.691227694593814,25704.71399547313,75.5271710526316,2774.5926404718557
2019-10-01,55194.39332970262,2.236672737625961,26278.864673525673,81.8798245614035,4719.096439055233
2019-10-02,62484.01710440716,2.3535939633546272,26173.04750449673,86.8421820175439,7289.623774704538
2019-10-03,73407.49344155168,3.0676099305657196,24822.548118369137,124.757171052632,10923.476337144515
2019-10-04,84740.38209184495,3.4754716706462983,22815.23885739894,88.7445833333333,11332.888650293273
2019-10-05,96813.27512157921,4.013744770292073,25683.259444667216,99.5766228070175,12072.89302973426
2019-10-06,109394.40808637829,3.900421875543569,24079.47457315822,122.170778508772,12581.132964799079
2019-10-07,121787.8767062317,3.526963563536206,25026.27081624646,122.074364035088,12393.468619853418
2019-10-08,132829.9828592278,3.664490448307859,27462.070161562402,110.30625,11042.1061529961
2019-10-09,142256.75314585437,3.9094017824201477,24806.71714299067,165.508388157895,9426.77028662656
2019-10-10,150335.6513605324,4.895735785669266,26811.69673385348,195.390570175439,8078.898214678047
2019-10-11,156842.41986818187,5.6011624988186455,23850.192443774486,180.313618421053,6506.768507649453
2019-10-12,163896.19239689648,7.344077826662133,26051.48780752452,190.165559210526,7053.772528714617
2019-10-13,171395.06752862336,10.046162030644634,27195.98057571784,230.33264254386,7498.875131726876
2019-10-14,176758.57980138218,9.956791178306718,23658.4502753889,219.292050438597,5363.512272758817
2019-10-15,181267.7048077473,10.914164447333905,23280.52467338708,253.823048245614,4509.125006365124
2019-10-16,187313.55544651963,9.597804520564148,25000.242171936377,243.539725877193,6045.850638772332
2019-10-17,185212.02466546078,9.751590596248064,23622.13500780428,212.659802631579,-2101.5307810588565
2019-10-18,179209.22274875938,7.391888722771003,26399.371720396375,166.043848684211,-6002.801916701399
2019-10-19,182447.19095408972,7.142530602320813,27155.61605238155,162.011524122807,3237.9682053303404
2019-10-20,193322.8200146415,6.588375037239765,24970.293874726794,175.804528508772,10875.629060551786
2019-10-21,211354.7499450862,6.084601232765685,24295.21309829938,203.244067982456,18031.92993044469
2019-10-22,234179.3824674009,6.238184244794681,24972.845256474124,190.430460526316,22824.6325223147
2019-10-23,256768.34833286048,6.934614699420621,26175.146822584582,240.85,22588.965865459584
2019-10-24,279256.05327838595,8.59486490535707,23535.04537636497,308.076195175439,22487.704945525475
2019-10-25,294883.2189329405,8.95986843622411,25634.18141514613,245.314089912281,15627.165654554556
2019-10-26,306878.044133897,10.607400108228186,25730.989797879283,264.182335526316,11994.82520095649
2019-10-27,316429.8924453416,10.760927273502487,25830.06121887267,283.448530701754,9551.848311444628
2019-10-28,324079.351379623,10.813736849741803,24360.890761605984,343.521403508772,7649.458934281371
2019-10-29,337664.3036127867,12.126678188446599,26031.5084674299,395.109342105263,13584.952233163698
2019-10-30,347330.78378749103,14.22266239816067,23828.686749477,407.970230263158,9666.480174704338
2019-10-31,357465.8351811556,13.189130416137925,24210.80247614619,451.601063596491,10135.051393664558
2019-11-01,369631.0878334873,20.174049278300043,26611.038323719262,502.165964912281,12165.252652331721
2019-11-02,385772.58605938475,27.21356932665644,26120.500473890614,422.805438596491,16141.498225897434
2019-11-03,404970.4676074481,26.847841689898182,23555.473760295074,493.847225877193,19197.881548063364
2019-11-04,422060.4807618794,22.111221046002708,24386.14924468555,343.384725877193,17090.013154431304
2019-11-05,431654.39725826785,18.263123619692724,24121.955354627175,264.247752192983,9593.91649638844
2019-11-06,431672.07799857354,13.08090977088719,24234.581751038906,187.925986842105,17.680740305688232
2019-11-07,426910.09227614803,10.91047349509518,24256.826504990837,266.472719298246,-4761.98572242551
2019-11-08,419294.00257791084,8.823597027741368,23508.850189144614,226.693684210526,-7616.089698237192
2019-11-09,413861.3803307834,10.869236396294657,25112.56173785595,205.101260964912,-5432.622247127467
2019-11-10,408382.9501615917,12.644892312083305,26220.365747651824,263.967182017544,-5478.430169191677
2019-11-11,400229.91440450953,13.545994137044355,25657.188787275318,342.075372807018,-8153.035757082165
2019-11-12,389187.9556917795,16.55637502543148,25891.687107853882,470.105021929825,-11041.958712730033
2019-11-13,375616.7061955476,16.784178072865167,23797.861079767234,479.303936403509,-13571.249496231903
2019-11-14,361138.0850340478,17.1885329174456,26878.644146594277,475.312061403509,-14478.621161499817
2019-11-15,342708.1375612788,18.85593826305178,26479.13812174188,491.663388157895,-18429.947472768952
2019-11-16,318078.6736169709,17.675170600900717,26515.609725588314,253.867225877193,-24629.463944307936
2019-11-17,302144.73682460806,13.945542408787214,26833.391310585033,146.847192982456,-15933.93679236283
2019-11-18,296410.70888178266,8.200730604546774,27251.516046091547,155.084660087719,-5734.0279428254
2019-11-19,290189.47643565736,6.823234714067366,25484.13479730487,188.822894736842,-6221.232446125301
2019-11-20,281529.26343397785,8.208348066067515,24070.70030009368,252.68389254386,-8660.213001679513
2019-11-21,270885.8479464053,11.151683157795569,25696.94042057371,311.956162280702,-10643.41548757255
2019-11-22,253698.20373015752,12.066877884989255,26266.534047797748,290.152894736842,-17187.644216247776
2019-11-23,235199.95450367278,12.730636781404277,26367.19059496278,191.418782894737,-18498.24922648474
2019-11-24,217634.3921230831,9.376539408518058,25382.414670918595,155.213980263158,-17565.56238058969
2019-11-25,204718.80060225804,7.441758448619371,23321.11568763911,187.335296052632,-12915.591520825052
2019-11-26,192556.17795231476,7.380287640344571,24698.998453866097,185.574418859649,-12162.622649943281
2019-11-27,182634.7545623047,6.059902314317638,27307.535435257058,109.292203947368,-9921.423390010052
2019-11-28,187674.70543370576,4.32407433838208,25713.52078632967,50.1969627192982,5039.950871401059
2019-11-29,194612.03123477558,3.419126198116697,25480.708129680694,91.4123793859649,6937.325801069819
2019-11-30,208950.95137149445,4.694505617406212,24176.698618758608,137.488541666667,14338.920136718865
2019-12-01,228328.65303885107,6.478903761566042,24688.879549450423,167.419594298246,19377.701667356625
2019-12-02,247450.99221860294,6.84617343257736,27087.64018318762,195.303442982456,19122.33917975187
2019-12-03,261276.96270545904,8.302439754202291,25962.029092640852,209.434243421053,13825.970486856095
2019-12-04,263378.377486326,9.349562035058277,26451.73658348978,244.184495614035,2101.414780866937
2019-12-05,259519.7763675938,11.853720136807464,25127.674851242635,359.053815789474,-3858.6011187321856
2019-12-06,253500.75495199216,12.403980540297741,25750.87433681997,311.733432017544,-6019.02141560163
2019-12-07,255667.64266215096,16.035297686245883,24399.25916589774,300.424111842105,2166.8877101588005
2019-12-08,268868.1193753128,15.850259000223478,26018.018322285952,305.477532894737,13200.476713161857
2019-12-09,280056.88860222657,14.265892661295515,24997.99383306619,262.901535087719,11188.769226913748
2019-12-10,287769.212016442,13.27699029132592,25087.935494098394,317.828377192982,7712.323414215411
2019-12-11,291826.9655225205,15.858399669552151,25820.508672620297,392.695888157895,4057.7535060785012
2019-12-12,297493.8167755264,16.408304311173374,26837.020821604674,337.906644736842,5666.851253005909
2019-12-13,298550.7890142255,11.564682895980702,23087.11988527204,97.2354605263158,1056.9722386990907
2019-12-14,294341.6335853312,8.494639496239444,26853.623377273652,108.492445175439,-4209.155428894272
2019-12-15,291360.2616098025,6.595761875993643,24295.669648194296,125.232785087719,-2981.3719755287166
2019-12-16,290070.5923080192,4.811409134432604,25024.32211762914,109.672456140351,-1289.6693017833168
2019-12-17,285283.6563322265,5.393418782855432,22996.60656753604,127.586535087719,-4786.935975792643
2019-12-18,283396.277582815,6.577318709268235,24388.81269551686,188.936228070175,-1887.3787494115531
2019-12-19,284640.67181419185,10.224283401615814,25304.38653790786,334.862368421053,1244.3942313768785
2019-12-20,286658.29336300644,14.140733616534796,23723.736003844442,388.931787280702,2017.6215488145826
2019-12-21,293647.22966658435,16.914684334907506,25264.35660743909,303.018585526316,6988.93630357791
2019-12-22,303239.7163392141,14.532142161456283,27241.078823320422,173.331096491228,9592.486672629777
2019-12-23,317178.9949186153,9.846038942058541,23699.55164964594,214.94014254386,13939.278579401202
2019-12-24,332764.7312891325,12.352469611299561,26233.66584572829,352.586655701754,15585.736370517174
2019-12-25,344602.26616623165,13.302998410254135,24931.91830726688,212.585844298246,11837.534877099155
2019-12-26,352882.721096293,13.609712303698627,25926.03738585824,258.158881578947,8280.454930061358
2019-12-27,362950.3405231886,13.333904791930381,24449.16937287401,318.476973684211,10067.619426895573
2019-12-28,373329.5904761428,16.805584157837018,24092.74748977754,363.275745614035,10379.24995295424
2019-12-29,374153.15780330263,19.329343128561078,24096.57573199581,425.891206140351,823.5673271598062
2019-12-30,373315.10570678813,16.991340584894267,23778.296223986214,389.785043859649,-838.052096514497
2019-12-31,368270.32427255117,14.987496071575373,24027.49786144023,272.497971491228,-5044.7814342369675
2020-01-01,357540.95334119664,17.678966878724925,25882.08546877362,391.890800438596,-10729.370931354526
2020-01-02,343505.4026347134,15.677689999201192,26652.81398552148,360.771875,-14035.550706483249
2020-01-03,326569.6965061748,13.837495194462772,26572.87561650415,276.869627192983,-16935.706128538586
2020-01-04,311243.3812373521,14.045138507118647,26051.116214847934,268.235888157895,-15326.315268822713
2020-01-05,298259.5924026553,12.488643469616607,23724.9549004131,212.408179824561,-12983.78883469681
2020-01-06,286375.259433158,9.696727114928619,24449.01336614646,202.996414473684,-11884.332969497307
2020-01-07,273761.8128678248,7.878442899450987,24436.6387389841,152.743135964912,-12613.446565333172
2020-01-08,256846.10267327054,6.597468962688455,24101.174521288925,123.323859649123,-16915.710194554267
2020-01-09,243149.1911144235,5.994890858543471,25375.841381434817,118.789407894737,-13696.91155884703
2020-01-10,228134.0129842739,6.528849209136584,25466.047962085366,180.222894736842,-15015.178130149608
2020-01-11,210247.66625085508,7.636156763107581,24725.091462828117,215.306995614035,-17886.346733418817
2020-01-12,193730.66420599708,9.210252482672717,24712.954655051988,276.31514254386,-16517.002044858004
2020-01-13,184729.28441833713,9.626229357851253,26635.616373602028,271.52451754386,-9001.379787659942
2020-01-14,184314.9060293093,8.382681983372537,26696.700387205547,139.739111842105,-414.3783890278428
2020-01-15,183240.50238953475,7.610892431969556,24430.65333339694,157.620087719298,-1074.4036397745367
2020-01-16,181504.9833828405,6.686158626385552,27191.457659995405,171.879638157895,-1735.5190066942596
2020-01-17,185028.17414918324,5.8765134188903545,27484.269153513887,133.127774122807,3523.190766342741
2020-01-18,188042.0994709978,6.905117016576423,24518.1521031868,170.873870614035,3013.925321814575
2020-01-19,191459.8362877809,6.876098662734428,24644.654833238452,162.618728070175,3417.7368167830864
2020-01-20,195602.26554865742,6.38610863121493,25331.03364043193,205.204035087719,4142.4292608765245
2020-01-21,198883.83512222557,8.778114901858567,26871.613025606126,307.11475877193,3281.569573568151
2020-01-22,202614.93679921175,9.398854808519062,26832.92653566336,248.942467105263,3731.1016769861744
2020-01-23,202872.81240010777,7.359963651224755,23398.28250654883,118.780844298246,257.875600896019
2020-01-24,201809.03930792416,6.770010359169472,24794.0186769561,132.441875,-1063.7730921836046
2020-01-25,199516.06081580324,7.6790700801095975,25526.408282172415,206.768497807018,-2292.978492120921
2020-01-26,197993.69612276615,11.757613394043952,25323.37053563623,267.354725877193,-1522.3646930370887
2020-01-27,197565.48210256814,11.553331319105379,24071.310091523672,280.552752192982,-428.21402019800735
2020-01-28,197760.7763888724,8.813534155425158,27037.12354991872,127.353728070175,195.2942863042408
2020-01-29,202080.56580578684,6.364761816716405,26162.872813885373,116.449802631579,4319.7894169144565
2020-01-30,207353.01991577103,5.7077567219869065,26937.445863831792,141.113497807018,5272.454109984188
2020-01-31,211563.35987064833,5.302449126204449,27038.188022999497,145.069057017544,4210.339954877301
2020-02-01,214221.83722144496,6.381038703557197,26444.751131450128,173.83110745614,2658.477350796631
2020-02-02,214529.88266473947,7.951662617270774,25036.578329175354,178.859714912281,308.04544329451164
2020-02-03,213148.9096207754,7.552486518274875,25761.713007184884,217.581984649123,-1380.9730439640698
2020-02-04,208953.43222292108,9.709042464596449,23938.761100797765,290.773037280702,-4195.4773978543235
2020-02-05,205779.21322195898,8.927632123148333,26018.12221059787,214.510010964912,-3174.219000962097
2020-02-06,208715.48543166282,7.945006854989493,23853.646926643487,182.670438596491,2936.272209703835
2020-02-07,212328.25526061963,8.612730996015763,26101.20898903318,218.449177631579,3612.769828956807
2020-02-08,210607.0462310547,9.025278287471131,24220.74733796074,207.615372807018,-1721.209029564925
2020-02-09,207598.8476593843,9.690417555553568,23767.280126701637,211.42201754386,-3008.198571670393
2020-02-10,203090.7210788835,9.276964113287656,23961.01857483376,244.546918859649,-4508.126580500801
2020-02-11,203061.90286094107,9.396501841026964,23299.949116989537,262.330394736842,-28.818217942432966
2020-02-12,203950.2980955035,9.774053978102236,26203.747669744036,248.966041666667,888.3952345624275
2020-02-13,204180.22838308418,8.434713459730023,26377.192986853723,154.728497807018,229.9302875806752
2020-02-14,201957.9213815919,7.099349540798987,25390.330235009107,147.499638157895,-2222.3070014922705
2020-02-15,199046.13815842854,6.408226448013782,23775.5980113457,150.319089912281,-2911.7832231633656
2020-02-16,192795.769665148,6.715850052751628,23632.25603849728,212.514923245614,-6250.368493280548
2020-02-17,186139.46945207653,6.9997819522318325,23371.64237550618,234.436041666667,-6656.300213071459
2020-02-18,180336.8916443202,7.729416384138421,23966.00867475552,208.795120614035,-5802.577807756345
2020-02-19,175294.28476124295,8.720075729977639,26904.01615531583,231.074429824561,-5042.606883077242
